Fecha,Medias,Desviaciones
2023/4/27,21.831276656912813,0.3457987448119618
2023/5/4,23.113655928265697,0.29313234180434267
2023/5/11,23.750043602865784,0.47393412737252144
2023/5/18,22.326090900406104,0.19567776103526777
2023/5/25,21.151578472967657,0.264770890776972
2023/5/31,22.77511585296584,0.291481854922401
2023/6/5,23.97884617434538,0.2642809199748877
2023/6/13,25.57635880689225,0.6734329427809072
2023/6/21,27.188408949312343,0.3942520720992365
2023/6/28,28.58188364838608,0.3422347954214573
2023/7/5,29.529901464996495,0.1755352122862938
2023/7/12,30.354581588842745,0.35743246312708093
2023/7/19,30.894342190795186,0.38837843341119693
2023/7/26,30.61320168432996,0.2022614854006106
2023/8/1,31.080390617819248,0.19081486137373085
2023/8/10,29.484947483990577,0.15371057353514597
2023/8/17,30.30105477856065,0.2960802780043782
2023/8/24,30.430729227276096,0.3437511586509346
2023/8/30,27.852345142963642,0.34876905299765854
2023/9/7,27.349844189402113,0.18720016563840686
2023/9/13,27.560950417548753,0.1878988092936558
2023/9/21,26.59507015459932,0.10346710921635559
2023/9/27,25.71166570181692,0.20526330544917662
2023/10/5,25.815707812149036,0.37268355242715673
2023/10/11,25.36551027154454,0.28663807567461225
2023/10/17,24.55015889211289,0.27246921420658715
2023/10/25,21.018928963761628,0.28517045104911226
2023/10/31,20.093360719480277,0.20968884328207207
2023/11/8,17.62188734828318,0.325151515143542
2023/11/16,17.562495753639936,0.394334052966909
2023/11/24,16.396176214645116,0.31039218652756034
2023/11/29,16.144369698571857,0.2107116990915088
2023/12/7,14.622605668678652,0.30889326462476957
2023/12/13,14.899582079008727,0.14463516100329263
2023/12/19,13.217669363232504,0.30770104319446306
2023/12/27,12.54446008930322,0.4683115891884751
2024/1/3,12.549188181281455,0.3736595668933671
2024/1/9,11.428418471222265,0.3528536048794776
2024/1/16,12.29389882095167,0.2260837077596532
2024/1/23,13.256911948083616,0.593878096193998
