Fecha,Medias,Desviaciones
2021/10/11,23.42304871361438,0.27188534758697797
2021/10/18,22.775899596823283,0.2766128648951257
2021/10/28,20.62234737971393,0.25126024567002625
2021/11/4,19.63508237253388,0.382054079770751
2021/11/11,16.36796939350638,0.3561905027861499
2021/11/18,16.13213828323735,0.2194366159054732
2021/11/26,15.379410769418605,0.2712288183070261
2021/12/1,13.021063042264371,0.22823062731699778
2021/12/10,12.50280507724117,0.37053622565198413
2021/12/15,12.972942734568775,0.11531102226093255
2021/12/21,13.042802391097897,0.3730316808708138
2021/12/28,13.998018572009869,0.5915168626545733
2022/1/4,13.801775619470613,0.2632670854453629
2022/1/12,12.61322746192713,0.2759840418393759
2022/1/19,11.927152578183687,0.10371812031162729
2022/1/27,12.1683394446942,0.10900738527417692
2022/2/2,12.179341700421533,0.13707588746123256
2022/2/10,13.423744388817473,0.15178819106825128
2022/2/16,13.417865611287844,0.13143265042664762
2022/2/24,14.49981500110939,0.11133719324019292
2022/3/2,14.506048871156354,0.09795799584238056
2022/3/11,15.193050682757303,0.1195246053745489
2022/3/24,15.213498756551495,0.1023846429685267
2022/3/28,15.106217695106054,0.1239564425699132
2022/4/6,12.55635327893319,0.1920573852754666
2022/4/11,15.685859964775744,0.20459754112020884
2022/4/19,18.746533283788388,0.43775471503123575
2022/4/22,17.88704576082637,0.33961731395608435
2022/4/27,18.313845756153732,0.38853417333143675
2022/5/6,19.314912227283067,0.18493352783391082
2022/5/13,22.015520947812444,0.44515945892858705
2022/5/18,24.206143136660316,0.3908816540318763
2022/5/26,24.676496989735526,0.4006948355336156
2022/6/2,25.466666170178364,0.4882785539042239
2022/6/10,27.025173972689995,0.28352902224013754
2022/6/17,27.794118867455463,0.14225894318475582
2022/6/24,26.725660457068635,0.2458994456858584
2022/6/30,27.521873242251903,0.47255998400087945
2022/7/6,28.098641226284347,0.20863327141744073
2022/7/14,29.462988770848767,0.3622967972066651
