Fecha,Medias,Desviaciones
2024/2/1,13.908418521051017,0.14557727432732773
2024/2/6,14.142304884299088,0.23244666500074718
2024/2/13,14.18089041737649,0.11978314461879211
2024/2/20,15.404827824239252,0.15705175431206714
2024/3/7,14.424544046425073,0.15699769899074903
2024/3/13,14.831146109313767,0.1430750762404964
2024/3/20,17.669923811112227,0.25042833946947224
2024/3/26,17.22171721726378,0.1396940346036334
2024/4/2,16.28953415805501,0.28746836552374183
2024/4/10,18.654056408790062,0.24212161414783043
2024/4/16,20.206039759999527,0.3555480745620879
2024/4/24,19.6412031576098,0.27349411179115296
2024/4/29,18.996086724745407,0.7317635426473291
2024/5/10,21.64996320177442,0.2900361055766559
2024/5/15,22.46870113165072,0.3850850883802697
2024/5/22,23.309800739260282,0.5702921138376458
2024/5/29,24.439307464839267,0.44035185613247824
2024/6/5,24.994100237465585,0.20940020808429463
2024/6/10,25.106752427481688,0.32641766095880465
2024/6/18,26.398364126201148,0.22638426366216596
2024/6/25,26.74750931996531,0.5418066507998559
2024/7/3,27.523151354544765,0.2011514136602395
2024/7/9,28.01059929538777,0.36357055792002024
2024/7/18,29.458599356758782,0.19080197037069732
