Fecha,Medias,Desviaciones
2022/7/20,29.784550379993664,0.5123463043887837
2022/7/28,31.02031546245938,0.3891870205961081
2022/8/3,30.816214396056807,0.2118807780007439
2022/8/11,30.050552088375436,0.14667643149934573
2022/8/17,29.19605941847354,0.18673441972171098
2022/8/24,29.3923152135181,0.24147616999199473
2022/9/1,29.23259018613418,0.2836105300767868
2022/9/7,28.303556539472147,0.5603499791662001
2022/9/15,27.804003968181245,0.1786458724867644
2022/9/21,26.57959913665903,0.17911408238001725
2022/9/29,24.432822259270154,0.1904469818733224
2022/10/5,23.46995882082102,0.17503992575636063
2022/10/11,23.16038446308234,0.21816054482758773
2022/10/18,23.270313473161355,0.1176325775922449
2022/10/26,23.474187548128775,0.14927994003729045
2022/11/2,23.0583525885107,0.12167180327703095
2022/11/9,20.863053172261715,0.23903100371363648
2022/11/17,20.05849040081978,0.16630303692658255
2022/11/24,17.258688138249028,0.371891874269512
2022/12/1,15.569854830055972,0.406611695429108
2022/12/7,15.230866866053274,0.11378819630931346
2022/12/16,15.562013146240401,0.10346864469454019
2022/12/20,15.20141548830982,0.19711905736817673
2022/12/27,15.308882050032043,0.1410719233537609
2023/1/3,14.605052701232356,0.2562630435361805
2023/1/10,14.370351913075119,0.1604989775851167
2023/1/20,12.441916081090943,0.1974860761913648
2023/1/25,10.264332531077507,0.24093451284455897
2023/2/1,10.397148287950488,0.36161664046134523
2023/2/8,11.153381976188554,0.3325369448688909
2023/2/14,11.479106788887085,0.28404419184640184
2023/2/23,13.791185768052966,0.21179942549699063
2023/3/1,11.916785364760885,0.33037279060601116
2023/3/8,13.547864539297581,0.24087235645724966
2023/3/16,16.416026314950006,0.49404241295943
2023/3/22,17.537493513266156,0.28839550521327184
2023/3/29,18.9692304938198,0.36947805775889253
2023/4/4,18.716952414918726,0.3964924832428441
2023/4/11,19.72759334016567,0.20041487973488684
2023/4/20,19.76498595974963,0.18680334953388272
